"area","trait","completeness"
"ASC","Leaf type",0.806451612903226
"ASP","Leaf type",0.466666666666667
"SSA","Leaf type",1
"HBI","Leaf type",0.636363636363636
"ANT","Leaf type",1
"BOL","Leaflet number per leaf",0.157150588553646
"AGW","Leaflet number per leaf",0.15565509518477
"BZL","Leaflet number per leaf",0.0860692102928128
"MLY","Leaflet number per leaf",0.224790392023567
"SUM","Leaflet number per leaf",0.225598279107287
"BIS","Leaflet number per leaf",0.200363196125908
"SOL","Leaflet number per leaf",0.193577163247101
"BOR","Leaflet number per leaf",0.153682599081476
"MXE","Leaflet number per leaf",0.154636412363766
"MXS","Leaflet number per leaf",0.126709141670843
"DEN","Leaflet number per leaf",0.619866814650389
"FIN","Leaflet number per leaf",0.425414364640884
"FOR","Leaflet number per leaf",0.815642458100559
"GRB","Leaflet number per leaf",0.463252411040905
"ICE","Leaflet number per leaf",0.477099236641221
"IRE","Leaflet number per leaf",0.630630630630631
"NOR","Leaflet number per leaf",0.546640889318511
"SWE","Leaflet number per leaf",0.359601936525013
"AUT","Leaflet number per leaf",0.562253224532772
"BGM","Leaflet number per leaf",0.693129770992366
"CZE","Leaflet number per leaf",0.537358698649021
"GER","Leaflet number per leaf",0.522981662300548
"HUN","Leaflet number per leaf",0.646826960977533
"NET","Leaflet number per leaf",0.652432432432432
"POL","Leaflet number per leaf",0.616695652173913
"SWI","Leaflet number per leaf",0.58975885680262
"COR","Leaflet number per leaf",0.603946764570904
"FRA","Leaflet number per leaf",0.424458155355165
"SPA","Leaflet number per leaf",0.35932355582161
"GRC","Leaflet number per leaf",0.383990938266944
"ITA","Leaflet number per leaf",0.453754808496404
"ROM","Leaflet number per leaf",0.576706147772138
"YUG","Leaflet number per leaf",0.472294052456594
"BLT","Leaflet number per leaf",0.690668202764977
"BLR","Leaflet number per leaf",0.81473968897904
"RUC","Leaflet number per leaf",0.634288489558038
"RUE","Leaflet number per leaf",0.538188976377953
"RUN","Leaflet number per leaf",0.538827258320127
"UKR","Leaflet number per leaf",0.578268876611418
"ALT","Leaflet number per leaf",0.41903300076746
"BRY","Leaflet number per leaf",0.414593698175788
"CTA","Leaflet number per leaf",0.408109875735775
"IRK","Leaflet number per leaf",0.45005875440658
"KRA","Leaflet number per leaf",0.428905519176801
"TVA","Leaflet number per leaf",0.389510901591043
"WSB","Leaflet number per leaf",0.498892334957909
"AMU","Leaflet number per leaf",0.396108408617095
"KAM","Leaflet number per leaf",0.415936952714536
"KHA","Leaflet number per leaf",0.357872111767867
"KUR","Leaflet number per leaf",0.403353927625772
"MAG","Leaflet number per leaf",0.34
"PRM","Leaflet number per leaf",0.340681362725451
"SAK","Leaflet number per leaf",0.411483253588517
"NCS","Leaflet number per leaf",0.430630190522716
"TCS","Leaflet number per leaf",0.340596535095553
"TUR","Leaflet number per leaf",0.219752589761641
"CHC","Leaflet number per leaf",0.102762820190227
"CHI","Leaflet number per leaf",0.331392745185849
"CHM","Leaflet number per leaf",0.343145161290323
"CHX","Leaflet number per leaf",0.264774044032445
"MON","Leaflet number per leaf",0.301253812267028
"JAP","Leaflet number per leaf",0.191256830601093
"ASK","Leaflet number per leaf",0.44793152639087
"ALU","Leaflet number per leaf",0.47027027027027
"GNL","Leaflet number per leaf",0.562141491395794
"NWT","Leaflet number per leaf",0.525096525096525
"NUN","Leaflet number per leaf",0.524271844660194
"YUK","Leaflet number per leaf",0.479279279279279
"ABT","Leaflet number per leaf",0.585932721712538
"BRC","Leaflet number per leaf",0.535023635582295
"MAN","Leaflet number per leaf",0.668401486988848
"SAS","Leaflet number per leaf",0.652071931196247
"LAB","Leaflet number per leaf",0.609655172413793
"NBR","Leaflet number per leaf",0.669619131975199
"NFL","Leaflet number per leaf",0.604975124378109
"NSC","Leaflet number per leaf",0.664869721473495
"ONT","Leaflet number per leaf",0.607387140902873
"QUE","Leaflet number per leaf",0.574642126789366
"COL","Leaflet number per leaf",0.443235400797969
"IDA","Leaflet number per leaf",0.481112494811125
"MNT","Leaflet number per leaf",0.523958799820869
"ORE","Leaflet number per leaf",0.466564885496183
"WAS","Leaflet number per leaf",0.507082152974504
"WYO","Leaflet number per leaf",0.490342405618964
"ILL","Leaflet number per leaf",0.584240313452329
"MIN","Leaflet number per leaf",0.655781584582441
"NDA","Leaflet number per leaf",0.696269982238011
"SDA","Leaflet number per leaf",0.660403618649965
"WIS","Leaflet number per leaf",0.648449816079874
"CNT","Leaflet number per leaf",0.633933759442185
"INI","Leaflet number per leaf",0.613032581453634
"MAI","Leaflet number per leaf",0.640634533251983
"MAS","Leaflet number per leaf",0.617806731813247
"MIC","Leaflet number per leaf",0.636226793778224
"NWH","Leaflet number per leaf",0.660340314136126
"NWJ","Leaflet number per leaf",0.581643002028398
"NWY","Leaflet number per leaf",0.565998329156224
"OHI","Leaflet number per leaf",0.607645875251509
"PEN","Leaflet number per leaf",0.586746433502071
"VER","Leaflet number per leaf",0.638956310679612
"UTA","Leaflet number per leaf",0.40661938534279
"CAL","Leaflet number per leaf",0.388421052631579
"CHS","Leaflet number per leaf",0.153230823926762
"ALA","Leaflet number per leaf",0.400132056784417
"ARK","Leaflet number per leaf",0.486660533578657
"GEO","Leaflet number per leaf",0.396798932977659
"NCA","Leaflet number per leaf",0.433011049723757
"SCA","Leaflet number per leaf",0.430379746835443
"TEN","Leaflet number per leaf",0.489152681129759
"IRQ","Leaflet number per leaf",0.294743631086746
"BZE","Leaflet number per leaf",0.137995214038819
"BZC","Leaflet number per leaf",0.161755678330264
"NZN","Leaflet number per leaf",0.263229308005427
"NZS","Leaflet number per leaf",0.224973656480506
"LEE","Leaflet number per leaf",0.312258687258687
"GUY","Leaflet number per leaf",0.255997523603157
"VEN","Leaflet number per leaf",0.157969230769231
"NWG","Leaflet number per leaf",0.0909499887530929
"VIE","Leaflet number per leaf",0.155757787889394
"MYA","Leaflet number per leaf",0.178086584714057
"WHM","Leaflet number per leaf",0.220684495979054
"NCB","Leaflet number per leaf",0.39268680445151
"IND","Leaflet number per leaf",0.162253374870197
"PER","Leaflet number per leaf",0.121737009026592
"PAN","Leaflet number per leaf",0.192822870851659
"ARU","Leaflet number per leaf",0.401408450704225
"VNA","Leaflet number per leaf",0.403869407496977
"CLM","Leaflet number per leaf",0.124406187827358
"CUB","Leaflet number per leaf",0.141290111329404
"COS","Leaflet number per leaf",0.177620396600567
"ELS","Leaflet number per leaf",0.255893212155638
"GUA","Leaflet number per leaf",0.184983677910773
"HON","Leaflet number per leaf",0.230929989550679
"NIC","Leaflet number per leaf",0.265792610250298
"DOM","Leaflet number per leaf",0.198017285205897
"HAI","Leaflet number per leaf",0.194227137847316
"CHH","Leaflet number per leaf",0.235375658441918
"LAO","Leaflet number per leaf",0.212454945935122
"THA","Leaflet number per leaf",0.172156102961528
"BZS","Leaflet number per leaf",0.141818181818182
"AGE","Leaflet number per leaf",0.192646782967548
"URU","Leaflet number per leaf",0.234100663285213
"CHT","Leaflet number per leaf",0.1256038647343
"ASS","Leaflet number per leaf",0.183304511869203
"EHM","Leaflet number per leaf",0.149901639344262
"NEP","Leaflet number per leaf",0.181610694489729
"PHI","Leaflet number per leaf",0.139009086975335
"GAL","Leaflet number per leaf",0.245378151260504
"ECU","Leaflet number per leaf",0.120872446162341
"BAN","Leaflet number per leaf",0.277326968973747
"JAW","Leaflet number per leaf",0.251115241635688
"LSI","Leaflet number per leaf",0.298429319371728
"ALG","Leaflet number per leaf",0.3665371809101
"TAI","Leaflet number per leaf",0.200091470386462
"EAI","Leaflet number per leaf",0.422636103151862
"IRN","Leaflet number per leaf",0.197827964951253
"LBS","Leaflet number per leaf",0.317154596815614
"PAR","Leaflet number per leaf",0.178793006204174
"KGZ","Leaflet number per leaf",0.222108232880226
"POR","Leaflet number per leaf",0.51539039039039
"BZN","Leaflet number per leaf",0.203137902559868
"ARI","Leaflet number per leaf",0.357637926254505
"MOL","Leaflet number per leaf",0.236047575480329
"PUE","Leaflet number per leaf",0.29601677148847
"ERI","Leaflet number per leaf",0.335683297180043
"ETH","Leaflet number per leaf",0.250579598145286
"SOM","Leaflet number per leaf",0.203379024545744
"SUD","Leaflet number per leaf",0.330109126984127
"SAU","Leaflet number per leaf",0.313706563706564
"YEM","Leaflet number per leaf",0.285645239246013
"IOW","Leaflet number per leaf",0.661188369152971
"KAN","Leaflet number per leaf",0.542363112391931
"MSO","Leaflet number per leaf",0.533081285444234
"NEB","Leaflet number per leaf",0.637491385251551
"OKL","Leaflet number per leaf",0.4870557261957
"NEV","Leaflet number per leaf",0.431906614785992
"NWM","Leaflet number per leaf",0.379290452841073
"TEX","Leaflet number per leaf",0.324159663865546
"MXC","Leaflet number per leaf",0.164075067024129
"MXG","Leaflet number per leaf",0.210459183673469
"MXN","Leaflet number per leaf",0.230847953216374
"AGS","Leaflet number per leaf",0.170009551098376
"CLC","Leaflet number per leaf",0.124087591240876
"CLN","Leaflet number per leaf",0.103310502283105
"MXI","Leaflet number per leaf",0.352490421455939
"CHN","Leaflet number per leaf",0.219768283852281
"KOR","Leaflet number per leaf",0.286205817954332
"NSW","Leaflet number per leaf",0.300679117147708
"NTA","Leaflet number per leaf",0.228231208136939
"QLD","Leaflet number per leaf",0.271364135072534
"SOA","Leaflet number per leaf",0.240454402019565
"VIC","Leaflet number per leaf",0.257685352622061
"MXT","Leaflet number per leaf",0.180840664711632
"CLS","Leaflet number per leaf",0.179970972423803
"PAK","Leaflet number per leaf",0.253514938488576
"CPP","Leaflet number per leaf",0.0915091316885614
"OFS","Leaflet number per leaf",0.229294478527607
"NAT","Leaflet number per leaf",0.247728170683524
"LES","Leaflet number per leaf",0.213893967093236
"TVL","Leaflet number per leaf",0.280345734686208
"SWZ","Leaflet number per leaf",0.349218452154022
"PEI","Leaflet number per leaf",0.741477272727273
"RHO","Leaflet number per leaf",0.668429003021148
"WVA","Leaflet number per leaf",0.593468468468468
"VRG","Leaflet number per leaf",0.492301770592764
"SRL","Leaflet number per leaf",0.219830028328612
"SUL","Leaflet number per leaf",0.214884921488492
"CRL","Leaflet number per leaf",0.224686595949855
"JAM","Leaflet number per leaf",0.249267816465994
"WAU","Leaflet number per leaf",0.123196768609348
"MDG","Leaflet number per leaf",0.080948630436685
"BUL","Leaflet number per leaf",0.520254777070064
"AND","Leaflet number per leaf",0.341814159292035
"CBD","Leaflet number per leaf",0.256659836065574
"YAK","Leaflet number per leaf",0.401898734177215
"ZAI","Leaflet number per leaf",0.250132429282763
"TAN","Leaflet number per leaf",0.276672507988867
"MOZ","Leaflet number per leaf",0.411710037174721
"MLW","Leaflet number per leaf",0.420639966094512
"ZAM","Leaflet number per leaf",0.411049902786779
"KEN","Leaflet number per leaf",0.270202416444375
"ZIM","Leaflet number per leaf",0.417473884140551
"BOT","Leaflet number per leaf",0.396272285251216
"BEN","Leaflet number per leaf",0.339948231233822
"BKN","Leaflet number per leaf",0.349775784753363
"GHA","Leaflet number per leaf",0.288804071246819
"GUI","Leaflet number per leaf",0.284049284049284
"IVO","Leaflet number per leaf",0.261999469636701
"LBR","Leaflet number per leaf",0.233455882352941
"MLI","Leaflet number per leaf",0.332254584681769
"MTN","Leaflet number per leaf",0.37190900098912
"NGR","Leaflet number per leaf",0.379310344827586
"NGA","Leaflet number per leaf",0.275717578043159
"SEN","Leaflet number per leaf",0.335235378031384
"TOG","Leaflet number per leaf",0.340078973346496
"BUR","Leaflet number per leaf",0.360872675250358
"CMN","Leaflet number per leaf",0.217674550346976
"CAF","Leaflet number per leaf",0.299349240780911
"CON","Leaflet number per leaf",0.263955544329376
"GAB","Leaflet number per leaf",0.195034040849019
"GGI","Leaflet number per leaf",0.262966804979253
"DJI","Leaflet number per leaf",0.332906530089629
"SOC","Leaflet number per leaf",0.239795918367347
"UGA","Leaflet number per leaf",0.306260575296108
"ANG","Leaflet number per leaf",0.288691437802908
"EQG","Leaflet number per leaf",0.20223932820154
"NAM","Leaflet number per leaf",0.23927349302448
"UZB","Leaflet number per leaf",0.201744820065431
"BAH","Leaflet number per leaf",0.315740740740741
"CAY","Leaflet number per leaf",0.427797833935018
"NLA","Leaflet number per leaf",0.37396694214876
"TRT","Leaflet number per leaf",0.328015564202335
"TCI","Leaflet number per leaf",0.392059553349876
"WIN","Leaflet number per leaf",0.324913323427439
"TZK","Leaflet number per leaf",0.196033210332103
"NWC","Leaflet number per leaf",0.0729418886198547
"TKM","Leaflet number per leaf",0.267743146826887
"CNY","Leaflet number per leaf",0.353194103194103
"AFG","Leaflet number per leaf",0.203225093881158
"AZO","Leaflet number per leaf",0.649446494464945
"CYP","Leaflet number per leaf",0.464874770922419
"BLZ","Leaflet number per leaf",0.310706401766004
"FRG","Leaflet number per leaf",0.319127849355798
"SUR","Leaflet number per leaf",0.320535322509873
"KAZ","Leaflet number per leaf",0.254909365558912
"RWA","Leaflet number per leaf",0.32805698456668
"CHQ","Leaflet number per leaf",0.227686703096539
"CAB","Leaflet number per leaf",0.279269602577873
"COM","Leaflet number per leaf",0.258887876025524
"FIJ","Leaflet number per leaf",0.139181286549708
"MOR","Leaflet number per leaf",0.333887043189369
"VAN","Leaflet number per leaf",0.191287878787879
"GAM","Leaflet number per leaf",0.463171036204744
"GNB","Leaflet number per leaf",0.357243319268636
"SIE","Leaflet number per leaf",0.271735039518254
"CHA","Leaflet number per leaf",0.340158213122382
"CPV","Leaflet number per leaf",0.548333333333333
"SIC","Leaflet number per leaf",0.504962286621675
"BAL","Leaflet number per leaf",0.556687033265445
"SAR","Leaflet number per leaf",0.530126336248785
"TUN","Leaflet number per leaf",0.418401332223147
"KRI","Leaflet number per leaf",0.430113052415211
"ALB","Leaflet number per leaf",0.54585152838428
"TUE","Leaflet number per leaf",0.592039800995025
"KRY","Leaflet number per leaf",0.558876003568243
"RUS","Leaflet number per leaf",0.577622377622378
"LBY","Leaflet number per leaf",0.389617486338798
"PAL","Leaflet number per leaf",0.345139139862667
"OMA","Leaflet number per leaf",0.302822273073989
"WSA","Leaflet number per leaf",0.317948717948718
"FLA","Leaflet number per leaf",0.344772289929442
"KTY","Leaflet number per leaf",0.532158170557408
"LOU","Leaflet number per leaf",0.431168831168831
"MRY","Leaflet number per leaf",0.563988095238095
"MSI","Leaflet number per leaf",0.450945886493621
"DEL","Leaflet number per leaf",0.594327176781003
"WDC","Leaflet number per leaf",0.636448598130841
"NFK","Leaflet number per leaf",0.362359550561798
"OGA","Leaflet number per leaf",0.318840579710145
"SWC","Leaflet number per leaf",0.604562737642586
"RUW","Leaflet number per leaf",0.717915309446254
"CPI","Leaflet number per leaf",0.382775119617225
"EGY","Leaflet number per leaf",0.373923739237392
"SIN","Leaflet number per leaf",0.346092503987241
"KUW","Leaflet number per leaf",0.40495867768595
"MDR","Leaflet number per leaf",0.546365914786967
"SEL","Leaflet number per leaf",0.58695652173913
"CVI","Leaflet number per leaf",0.484615384615385
"NNS","Leaflet number per leaf",0.242019733023796
"HAW","Leaflet number per leaf",0.104354971240756
"MAU","Leaflet number per leaf",0.216016859852476
"SCS","Leaflet number per leaf",0.524038461538462
"SCZ","Leaflet number per leaf",0.293877551020408
"TAS","Leaflet number per leaf",0.211400110680686
"ATP","Leaflet number per leaf",0.373205741626794
"MAQ","Leaflet number per leaf",0.346938775510204
"MRN","Leaflet number per leaf",0.356076759061834
"KER","Leaflet number per leaf",0.359375
"SEY","Leaflet number per leaf",0.310679611650485
"REU","Leaflet number per leaf",0.212525667351129
