"","area","trait","completeness"
"11675","CHQ","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.163479052823315
"11676","CAB","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.00322234156820623
"11677","COM","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0309936189608022
"11678","FIJ","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0187134502923977
"11679","MOR","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.176317038443284
"11680","VAN","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0340909090909091
"11681","GAM","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0499375780274657
"11682","GNB","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0267229254571027
"11683","SIE","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0143018441851712
"11684","CHA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0465332712889716
"11685","CPV","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.075
"11686","SIC","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.29217943628424
"11687","BAL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.308214528173795
"11688","SAR","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.316812439261419
"11689","TUN","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.223980016652789
"11690","KRI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.228160328879753
"11691","ALB","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.322270742358079
"11692","TUE","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.347806422433288
"11693","KRY","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.348349687778769
"11694","RUS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.368298368298368
"11695","LBY","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.186885245901639
"11696","PAL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.160823997108782
"11697","OMA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0907704042715484
"11698","WSA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.143589743589744
"11699","FLA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.13181526619628
"11700","KTY","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.239637922820391
"11701","LOU","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.190909090909091
"11702","MRY","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.228174603174603
"11703","MSI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.194896612406511
"11704","DEL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.24934036939314
"11705","WDC","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.27196261682243
"11706","NFK","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0617977528089888
"11707","OGA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0695652173913043
"11708","SWC","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.174904942965779
"11709","RUW","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.509446254071661
"11710","CPI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.138755980861244
"11711","EGY","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.164206642066421
"11712","SIN","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.148325358851675
"11713","KUW","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.190082644628099
"11714","MDR","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.339598997493734
"11715","SEL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.304347826086957
"11716","CVI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.153846153846154
"11717","NNS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0946024376088218
"11718","HAW","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0755957271980279
"11719","MAU","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0326659641728135
"11720","SCS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0865384615384615
"11721","SCZ","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0489795918367347
"11722","TAS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0348644161593802
"11723","ATP","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0239234449760766
"11724","MAQ","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0612244897959184
"11725","MRN","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0831556503198294
"11726","KER","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0390625
"11727","SEY","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0631067961165049
"11728","REU","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0338809034907598
"11729","ROD","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0942408376963351
"11730","MCI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.128571428571429
"11731","GST","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.152354570637119
"11732","LDV","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0934065934065934
"11733","XMS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0892018779342723
"11734","SVA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.316326530612245
"11735","WAK","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0454545454545455
"11736","ALD","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0858585858585859
"11737","CGS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0384615384615385
"11738","MDV","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.10062893081761
"11739","CKI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0933333333333333
"11740","GIL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0947368421052632
"11741","NRU","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0701754385964912
"11742","NUE","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0593607305936073
"11743","PHX","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0344827586206897
"11744","SAM","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0285412262156448
"11745","TOK","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0655737704918033
"11746","TON","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0479846449136276
"11747","TUV","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.115384615384615
"11748","WAL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0521172638436482
"11749","COO","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0376712328767123
"11750","LIN","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.04
"11751","PIT","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0593220338983051
"11752","SCI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0311475409836066
"11753","TUA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0805369127516778
"11754","TUB","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0455764075067024
"11755","MCS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0
"11756","MRS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.130081300813008
"11757","DSV","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0357142857142857
"11758","CTM","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0254237288135593
"11759","JNF","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0418410041841004
"11760","EAS","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.125
"11761","MRQ","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0414364640883978
"11762","FAL","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0655737704918033
"11763","KZN","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0638297872340425
"11764","STH","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0121951219512195
"11765","BER","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.137755102040816
"11766","TDC","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0612244897959184
"11767","HMD","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0909090909090909
"11768","KEG","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.125
"11769","MPE","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.125
"11770","CRZ","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0909090909090909
"11771","SGE","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.173913043478261
"11772","ASC","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0967741935483871
"11773","ASP","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0.0333333333333333
"11774","SSA","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0
"11775","HBI","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0
"11776","ANT","Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",0
"11777","BOL","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0499255851711541
"11778","AGW","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0548712206047032
"11779","BZL","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0236801242236025
"11780","MLY","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0193745751189667
"11781","SUM","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0180155955902124
"11782","BIS","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0242130750605327
"11783","SOL","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0218554861730598
"11784","BOR","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0129273686001021
"11785","MXE","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0452027872074326
"11786","MXS","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0425227288997065
"11787","DEN","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.18534961154273
"11788","FIN","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.131746706332342
"11789","FOR","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.324022346368715
"11790","GRB","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.125374127036914
"11791","ICE","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.161577608142494
"11792","IRE","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.208593208593209
"11793","NOR","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.168197196713388
"11794","SWE","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.102743410435718
"11795","AUT","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.127401947881021
"11796","BGM","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.197455470737913
"11797","CZE","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.131237937689551
"11798","GER","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.114074779709455
"11799","HUN","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.171462357114702
"11800","NET","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.195135135135135
"11801","POL","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.152347826086957
"11802","SWI","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.143495087823757
"11803","COR","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.182193666819642
"11804","FRA","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.10124980224648
"11805","SPA","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.0966776414247231
"11806","GRC","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.101944496885029
"11807","ITA","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.1058705469142
"11808","ROM","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.146362098138748
"11809","YUG","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.11100849649058
"11810","BLT","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.205645161290323
"11811","BLR","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.237322515212982
"11812","RUC","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.202525497814473
"11813","RUE","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.16496062992126
"11814","RUN","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.165346011621764
"11815","UKR","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.156230816451811
"11816","ALT","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.12854950115119
"11817","BRY","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.132117191818684
"11818","CTA","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.116415958142577
"11819","IRK","Leaf density (leaf tissue density, leaf dry mass per leaf volume)",0.143948296122209
